"","CVEGEO","x","y"
"699","15038",-99.4403815225737,19.5542491071436
"700","15039",-98.779055300669,19.3428130718895
"701","15040",-99.6908422270399,18.8506941255956
"702","15041",-100.277846758856,19.2574225342337
"703","15042",-99.8070106974549,19.5895828555079
"704","15043",-99.3592692812405,19.1652483559437
"705","15044",-99.0889263369419,19.7387098546941
"706","15045",-99.5965459314423,20.0190682410106
"707","15046",-99.3904387417858,19.5060457163653
"708","15047",-99.6416158274968,19.5860784155105
"709","15048",-99.8235714915998,19.7172033375406
"710","15049",-99.514482131542,19.0675634542974
"711","15050",-98.904076437742,19.0935912286814
"712","15051",-99.4748693701589,19.3450754178221
"713","15052",-99.4856365097939,18.8818987850283
"714","15053",-99.1335482363382,19.7096507012744
"715","15054",-99.5882626446811,19.2473919660419
"716","15055",-99.5831307023514,19.2110870372645
"717","15056",-99.6417326990749,19.7434586396938
"718","15057",-99.2926233598384,19.4712614468677
"719","15058",-99.0226924331042,19.4225734037408
"720","15059",-99.0745227316483,19.729937831115
"721","15060",-99.3917571597367,19.6249765600721
"722","15061",-98.7170905846719,19.8123120699494
"723","15062",-99.4062787094453,19.2595159100821
"724","15063",-99.3964182427353,19.0092184222274
"725","15064",-100.079152225426,19.795146278103
"726","15065",-98.7383896699475,19.6560188099231
"727","15066",-100.32031049704,19.107348528645
"728","15067",-99.5299528306333,19.450240269872
"729","15068",-98.8096855854134,19.0217491817776
"730","15069",-98.8578595014753,19.5598819244248
"731","15070",-98.9466916314452,19.3610734267185
"732","15071",-99.8316580690499,20.2240797708088
"733","15072",-99.5670737026717,19.1388782980293
"734","15073",-99.5512844959633,19.1688776617146
"735","15074",-99.9825148878888,19.6532142923134
"736","15075",-98.8321905790655,19.7197677486917
"737","15076",-99.5422508182599,19.2689532841657
"738","15077",-100.036878115172,18.9800537988246
"739","15078",-100.298228788994,19.1783397809713
"740","15079",-99.5138685681611,20.0518025966434
"741","15080",-99.9891991629265,18.7346000876791
"742","15081",-98.9865174059751,19.7058265968205
"743","15082",-100.213134464997,18.8738141684943
"744","15083",-98.8837796314093,19.1889317561
"745","15084",-98.8810747756498,19.8191136514488
"746","15085",-100.036978924262,19.9212544988401
"747","15086",-99.9966146567031,19.0813804067065
"748","15087",-99.6023319365941,19.4857300691305
"749","15088",-99.5692171505821,18.9670101860423
"750","15089",-98.8701508572119,19.1516369729314
"751","15090",-99.6302835342664,19.0813550824263
"752","15091",-99.1681857997082,19.762205930352
"753","15092",-98.8706633937746,19.686316554239
"754","15093",-98.7656865647674,19.5694144907365
"755","15094",-98.841285170762,19.0099377569034
"756","15095",-99.3061942112135,19.7252169005409
"757","15096",-99.1495840744178,19.9046470622761
"758","15097",-99.9407460367999,18.9400045357885
"759","15098",-99.5064278536378,19.1296431909061
"760","15099",-98.8276825543739,19.4716932121846
"761","15100",-98.9314100301174,19.5969169617544
"762","15101",-99.4321584926725,19.1622975504293
"763","15102",-99.7180491112728,19.8963321615118
"764","15103",-98.7319762435279,19.2089073394573
"765","15104",-99.1701453212326,19.5427479097546
"766","15105",-100.257099744702,18.5444763778947
"767","15106",-99.6670290314859,19.2962206152312
"768","15107",-99.6375542967785,18.7809028205041
"769","15108",-99.1196509532495,19.6793055782974
"770","15109",-99.1452962475431,19.6262063114993
"771","15110",-100.121891806783,19.1777834364055
"772","15111",-100.137558367855,19.3872407243738
"773","15112",-99.4784199503204,19.7210464544527
"774","15113",-99.6872748241735,18.9730745284902
"775","15114",-99.9921196474852,19.4427375265935
"776","15115",-99.4676059230882,19.4369517862386
"777","15116",-100.256121435123,19.0608130705867
"778","15117",-99.812832568308,18.7158075319497
"779","15118",-99.7978308687339,19.2149987746449
"780","15119",-99.554073749274,18.8000999136169
"781","15120",-99.0718137981335,19.8091052012736
"782","15121",-99.2252291228766,19.6545326780469
"783","15122",-98.9483169380037,19.2764027927442
"784","15123",-100.406493880592,18.9408188892572
"785","15124",-100.145603238007,19.6171105937029
"786","15125",-99.0583587419019,19.6818242367464
"787","16001",-101.34001028716,19.4658282183665
"788","16002",-102.761127371328,18.7776612418506
"789","16003",-101.021764330292,19.8735274750067
"790","16004",-101.727772742627,20.1388979326266
"791","16005",-100.29852623272,19.6292284435101
"792","16006",-102.423366583536,18.938094295367
"793","16007",-100.395427539416,19.6619815399874
"794","16008",-103.235519209365,18.3742880666896
"795","16009",-101.706670474966,19.1562690254491
"796","16010",-102.270906926975,18.364145442902
"797","16011",-102.58980022037,20.2375453964294
"798","16012",-102.583886959389,19.2038398594457
"799","16013",-101.036326985394,18.9688059640926
"800","16014",-103.615396919109,18.7427940875779
"801","16015",-103.085877790559,18.6794930401853
"802","16016",-101.627261999697,19.7952865073681
"803","16017",-100.207575174931,19.9592944735812
"804","16018",-101.221404955996,19.9162789628388
"805","16019",-102.699978132031,19.7590589886925
"806","16020",-101.111813960813,19.9805852137893
"807","16021",-102.227968358006,19.6924013418886
"808","16022",-101.013300997121,19.668897293315
"809","16023",-102.446704425907,20.0440212542122
"810","16024",-101.989739276426,19.7346213259358
"811","16025",-102.101172182456,19.8133505191613
"812","16026",-103.408900183356,18.763836740005
"813","16027",-101.362195940068,19.8969451876028
"814","16028",-102.078015701446,20.1288856781756
"815","16029",-101.616229391373,18.6892191837613
"816","16030",-102.243420655513,20.1555589345453
"817","16031",-100.28934855993,20.1473196266221
"818","16032",-101.72520991946,19.6197805554842
"819","16033",-102.007135863878,19.1587999055674
"820","16034",-100.677944231787,19.6125502347243
"821","16035",-101.921211848165,18.841941277083
"822","16036",-101.277767438771,19.9961319049511
"823","16037",-101.496474397536,19.8919497069775
"824","16038",-101.105095376069,18.6538936876649
"825","16039",-101.457059362502,19.5215401138041
"826","16040",-100.942147024808,19.7660099691574
"827","16041",-100.467996416465,19.7167927758981
"828","16042",-102.405718134129,20.1513551239175
"829","16043",-102.315998738571,19.9349395213053
"830","16044",-101.704399760387,19.9268483273471
"831","16045",-102.753399630364,19.9774994754156
"832","16046",-100.460185175738,19.2928230293198
"833","16047",-100.518689154546,19.4333254004846
"834","16048",-101.41119528451,19.5779951744682
"835","16049",-101.170222455744,19.3424456484054
"836","16050",-100.428956824628,19.8894475380511
"837","16051",-102.967828546393,20.0448171057382
"838","16052",-102.375113255829,18.0885879350804
"839","16053",-101.279067329752,19.6665703688827
"840","16054",-101.443004317031,19.989838209418
"841","16055",-102.123805908344,18.9710728952697
"842","16056",-101.879563368659,19.6451667753716
"843","16057",-101.215932658293,19.0934682402327
"844","16058",-102.195729525563,19.4082307528926
"845","16059",-101.863674704726,19.1590946276647
"846","16060",-101.959749676286,20.2506673997902
"847","16061",-100.332757398831,19.5771808001144
"848","16062",-102.525742563068,20.1451539154873
"849","16063",-101.781652747735,20.0017452141917
"850","16064",-102.21233845862,19.0620030398674
"851","16065",-102.071042393757,19.6541261983902
"852","16066",-101.598998098127,19.4945095862413
"853","16067",-101.895623920851,20.1038199274356
"854","16068",-102.452614704494,19.4952886233219
"855","16069",-102.07231256355,20.3055775549126
"856","16070",-101.992009737749,19.9107188328437
"857","16071",-101.528072589684,20.1156915712613
"858","16072",-100.846754145238,19.7264513760574
"859","16073",-101.53866583641,19.695178660455
"860","16074",-102.879224654979,20.1119495015823
"861","16075",-102.395374445413,19.6528314894989
"862","16076",-102.766297894794,20.0551450343885
"863","16077",-100.762802834379,18.5671740506897
"864","16078",-101.0388771845,20.039248274857
"865","16079",-101.688075745769,19.3812167653645
"866","16080",-100.342327386876,19.746172943938
"867","16081",-100.406891346561,19.191176738166
"868","16082",-101.452015652725,19.2548100743873
"869","16083",-102.347009904865,19.3311193665558
"870","16084",-102.453650667943,19.8902361583938
"871","16085",-102.248718161963,19.8725972577926
"872","16086",-102.341778030776,20.259243772017
"873","16087",-101.895107518173,19.3293112160133
"874","16088",-101.157503202567,19.8164853113682
"875","16089",-102.858330197623,19.0682256039501
"876","16090",-101.850656253126,19.5138823013261
"877","16091",-102.500397123313,19.7867248056669
"878","16092",-100.795265577036,19.0571259783995
"879","16093",-100.206584471656,19.7798800648533
"880","16094",-102.06087252232,20.0059181235569
"881","16095",-102.593731035817,19.6463657398421
"882","16096",-102.510142093591,18.5502559675603
"883","16097",-101.422051729984,18.9320251968178
"884","16098",-100.487878908819,19.5683320633434
"885","16099",-100.617914424137,19.2217478965571
"886","16100",-101.549525749002,19.6099561569412
"887","16101",-100.913968327636,19.4315680251403
"888","16102",-102.105603311855,19.4435838467382
"889","16103",-102.666211717988,20.1430634944584
"890","16104",-102.586405144501,19.9937503150571
"891","16105",-102.469832957538,20.2662147501673
"892","16106",-102.219510915764,20.2992691819306
"893","16107",-101.827853886295,19.824131822276
"894","16108",-102.264066780351,20.0329872425381
"895","16109",-102.011542041759,20.1824793301106
"896","16110",-100.769278390201,19.8707229096664
"897","16111",-101.90903482458,19.4285227777099
"898","16112",-100.337970337396,19.4382192560809
"899","16113",-101.566948351923,20.2569111536904
"900","17001",-99.3866803129429,18.5899969240835
"901","17002",-98.89450514512,18.9350482503604
"902","17003",-98.7521114574695,18.5252329097227
"903","17004",-98.9789730840627,18.716210570405
"904","17005",-99.4457827277333,18.7318224677921
"905","17006",-98.9618001101641,18.8270569846266
"906","17007",-99.2630305056088,18.9388733400311
"907","17008",-99.1808943553174,18.8137200966639
"908","17009",-99.2366236153561,19.0575926369304
"909","17010",-98.7647012503834,18.6853969301609
"910","17011",-99.1664491973214,18.8851575041951
"911","17012",-99.2225312688464,18.5845456922824
"912","17013",-98.8094052150486,18.6637533653692
"913","17014",-99.3654188216807,18.6859066691815
"914","17015",-99.369474480322,18.8252997030441
"915","17016",-98.7809653122839,18.8815669952579
"916","17017",-99.2957508955462,18.5509883207502
"917","17018",-99.2722437866715,18.8425289729992
"918","17019",-98.8942558004754,18.5747662292433
"919","17020",-99.1051883346428,18.9812915368994
"920","17021",-99.412396706078,18.6927328805008
"921","17022",-98.7082140512234,18.9055239819446
"922","17023",-98.990240069385,19.0387060649938
"923","17024",-99.1082292121898,18.7049368274888
"924","17025",-99.0747084308418,18.4991172008522
"925","17026",-98.975034179016,18.9540266281486
"926","17027",-98.9180325794624,19.0004352640187
"927","17028",-99.2352733620987,18.7618953917195
"928","17029",-99.0523639126426,18.8722331743218
"929","17030",-98.8568153162689,18.8526875206068
"930","17031",-99.2027158782001,18.6556535083731
"931","17032",-98.7538007866734,18.8068754430863
"932","17033",-98.7904930649788,18.7592416702931
"933","17034",-99.3118329424989,18.7349343932555
"934","17035",-99.2468508317204,18.6833519390016
"935","18001",-105.258917097564,22.4648638109849
"936","18002",-104.576355528104,21.0411090471906
"937","18003",-104.401377944278,20.8484419832048
"938","18004",-105.056800140578,21.1313298526713
"939","18005",-105.244199179852,22.7885122106622
"940","18006",-104.306972188776,21.0333925272791
"941","18007",-104.399324440955,21.1840563363011
"942","18008",-104.961757653017,21.3908740149365
"943","18009",-104.656870589136,22.1286865987576
"944","18010",-105.21453973629,22.1177252084052
"945","18011",-104.962630956223,21.9911002124039
"946","18012",-105.487022415969,21.5682981751859
"947","18013",-104.748793598353,21.1610443689478
"948","18014",-104.59032538938,21.3564368791542
"949","18015",-105.321990118944,21.8540690207198
"950","18016",-105.519402992912,22.3370000875757
"951","18017",-104.840486920421,21.621560623944
"952","18018",-105.374353306359,21.9615618855967
"953","18019",-104.15072310271,21.5426469632164
"954","18020",-105.271159035451,20.8463684999249
"955","19001",-100.405945494495,25.9405400161319
"956","19002",-99.703151374289,26.2987523143868
"957","19003",-99.2734652966665,26.0914299265934
"958","19004",-100.029528509495,25.3014344694335
"959","19005",-100.025018045296,27.3418007128449
"960","19006",-100.187320774516,25.7922676015101
"961","19007",-99.8865775148316,24.2250539988609
"962","19008",-100.561785887999,26.5716822489794
"963","19009",-99.9141950840898,25.524565456343
"964","19010",-100.356885292528,25.9007633409631
"965","19011",-99.7053365812512,26.0722995889785
"966","19012",-100.185440624792,25.9774538185964
"967","19013",-98.972127823757,25.4801307476667
"968","19014",-100.306077291484,23.8595567162727
"969","19015",-99.0308738028139,25.9640954064601
"970","19016",-99.80497491089,25.8492342255993
"971","19017",-100.391976208334,24.760250736616
"972","19018",-100.659774367234,25.8090053445772
"973","19019",-100.374751291825,25.6445953379748
"974","19020",-98.8485345372658,25.8033216803677
"975","19021",-100.355559047955,25.8218694454608
"976","19022",-99.4129045969576,25.275920007234
"977","19023",-99.4459825030148,26.2126342455315
"978","19024",-99.7401828878322,23.9010573078944
"979","19025",-100.134834938938,25.9113868287394
"980","19026",-100.20579871281,25.6726574584256
"981","19027",-99.4142312859797,25.9160614601473
"982","19028",-99.9975010775644,26.0331418785745
"983","19029",-99.6780963791718,24.8837894549181
"984","19030",-99.8485988585463,24.6382956123214
"985","19031",-100.121500433795,25.6140802531214
"986","19032",-100.418039739768,27.0506950377874
"987","19033",-99.5294100607939,24.8517780267808
"988","19034",-99.9646641983827,25.8744912878424
"989","19035",-99.493514391985,26.0489336063087
"990","19036",-100.160437257538,23.4179024600011
"991","19037",-100.786132629029,26.2853760702073
"992","19038",-99.8082626616037,25.1263271798439
"993","19039",-100.310881344112,25.6445939173924
"994","19040",-99.6014874608902,26.5829244252657
"995","19041",-99.977097545777,25.7367896285594
"996","19042",-99.5876845708082,25.653216567726
"997","19043",-100.127617488399,25.0657790360682
"998","19044",-100.149099047935,26.5748880730474
"999","19045",-100.270389746949,26.1610217109403
"1000","19046",-100.270689429934,25.7360771359428
"1001","19047",-100.453185204806,25.9993796087321
"1002","19048",-100.48378767308,25.5745993589141
"1003","19049",-100.237319628967,25.384912227039
"1004","19050",-99.8847426742983,26.6479602180347
"1005","19051",-100.34801999332,26.4696394863043
"1006","20001",-96.6338305373,17.4901447932922
"1007","20002",-96.5395569439444,18.4521449242228
"1008","20003",-95.9269082680731,17.033828814122
"1009","20004",-97.6527071146357,17.929499703135
"1010","20005",-94.9565125214055,16.661941819297
"1011","20006",-97.1677951815171,17.4479810023572
"1012","20007",-96.7257569688891,16.7628901553348
"1013","20008",-95.7661982876583,16.2260916462495
"1014","20009",-96.1668156491172,17.7146391480836
"1015","20010",-95.0430611026604,16.7882759194361
"1016","20011",-98.2538544338156,17.5457325273846
"1017","20012",-96.5277762455292,15.8977532496454
"1018","20013",-96.76637055388,16.8937841212643
"1019","20014",-95.0893362738928,16.6233780506838
"1020","20015",-96.6358085125875,16.5140512701358
"1021","20016",-98.2171635286183,17.2160087255795
"1022","20017",-96.8514525610472,16.5798012791674
"1023","20018",-97.4428160472471,17.9902904218803
"1024","20019",-96.8539209189977,17.867694768886
"1025","20020",-98.0104821324524,17.0614631662296
"1026","20021",-96.661885292525,18.5798645601075
"1027","20022",-97.8016777590384,18.1380336813696
"1028","20023",-96.8014230030883,17.0069598611706
"1029","20024",-96.8573074405695,17.9661291248362
"1030","20025",-94.2046462851696,16.2738941990229
"1031","20026",-97.5623253070678,16.9868315522805
"1032","20027",-96.7487425658484,17.9924696231226
"1033","20028",-96.7313855652509,16.5965685828214
"1034","20029",-96.8692741609542,18.1946456105026
"1035","20030",-95.0395441166883,16.4671699664645
"1036","20031",-96.0221584072169,17.0372622882969
"1037","20032",-98.1291666928584,17.9298780520131
"1038","20033",-96.8020794675617,17.1771647604325
"1039","20034",-98.1642947975156,17.7544513936634
"1040","20035",-96.4991139652421,17.3146792592585
"1041","20036",-95.3894045476653,16.8387614773211
"1042","20037",-98.0099182180306,16.9223322463534
"1043","20038",-96.1601826002916,17.1811651968856
"1044","20039",-97.7998531591775,17.8551205831859
"1045","20040",-96.7839301128937,18.072660974453
"1046","20041",-96.799982765875,18.1445800984595
"1047","20042",-96.3394383288684,17.4946046145986
"1048","20043",-94.9311193910511,16.3815580868172
"1049","20044",-95.8910309962404,18.00079265896
"1050","20045",-96.8152362411604,17.2471522839239
"1051","20046",-97.2420863766193,17.261133047075
"1052","20047",-97.481789920796,17.8066067468951
"1053","20048",-96.9087524500823,16.896345001449
"1054","20049",-96.7149729396482,16.7085939968781
"1055","20050",-97.5538880925901,17.2404581514267
"1056","20051",-96.5574874484916,16.8901644179673
"1057","20052",-95.6553174872575,16.3477081689469
"1058","20053",-95.2526658645968,16.5108391246257
"1059","20054",-97.2249144242301,17.3904384622089
"1060","20055",-98.1236401379646,17.8275121276733
"1061","20056",-98.2368043511309,16.5421240875649
"1062","20057",-94.9908521180077,17.1555325783414
"1063","20058",-96.9109511525305,18.0293624919351
"1064","20059",-96.6460899421072,16.3483802293266
"1065","20060",-96.1040522606,17.1653840705802
"1066","20061",-96.6309763502871,16.3731580917466
"1067","20062",-96.4262512090026,17.3017337022659
"1068","20063",-96.8293514798469,17.1811795841711
"1069","20064",-95.7943059184385,16.6687057617407
"1070","20065",-98.0143556324164,17.5041591594337
"1071","20066",-94.5880861261759,16.5198220619037
"1072","20067",-96.7241229212225,17.1021009347526
"1073","20068",-96.7034084758259,16.7617949975481
"1074","20069",-96.7938841476544,16.6235020932211
"1075","20070",-97.9660698002244,16.403678755369
"1076","20071",-96.4278845665904,15.9193739600515
"1077","20072",-96.6650667799124,16.6720802268654
"1078","20073",-97.8936072019285,16.9982747653949
"1079","20074",-96.2702511951878,16.3091808681696
"1080","20075",-94.4458087418108,16.3925234506199
"1081","20076",-97.863376866058,16.6476415039699
"1082","20077",-96.8190675044182,17.2099412880737
"1083","20078",-96.636151527157,17.0024110354934
"1084","20079",-95.2195596164979,16.1933749431004
"1085","20080",-96.8137937152247,16.5137883386197
"1086","20081",-97.9934120335382,17.5891680800232
"1087","20082",-97.8046735048114,16.4497018339348
"1088","20083",-96.685592488005,16.9919712355572
"1089","20084",-96.7182629255688,17.2012618450038
"1090","20085",-96.6208243538916,15.9761637703489
"1091","20086",-97.5157413441535,17.1982690224246
"1092","20087",-96.679460528346,17.0806959233524
"1093","20088",-97.7920878132062,16.8474331717176
"1094","20089",-97.688745135107,17.6985310825115
"1095","20090",-97.917507944108,16.3447837513641
"1096","20091",-96.6672934351571,17.1274596224727
"1097","20092",-96.8649196607327,17.058776257233
"1098","20093",-97.5293375185642,17.5894648532647
"1099","20094",-97.0631535008089,17.2339615509296
"1100","20095",-96.5249560381337,16.211692682952
"1101","20096",-97.2961061719634,17.4846869156034
"1102","20097",-96.2232979909423,17.2767725127296
"1103","20098",-96.5995338257376,17.9447630511945
"1104","20099",-98.386428158109,17.6593643283435
"1105","20100",-96.1323882372295,17.2903127573229
"1106","20101",-96.8606283163642,16.6010523583698
"1107","20102",-96.9029790517158,17.1842043329761
"1108","20103",-96.6925397406227,16.8139367431436
"1109","20104",-97.0450341601748,16.8340595696815
"1110","20105",-97.7439679727255,17.5184790368798
"1111","20106",-97.4955969310063,17.7428884518223
"1112","20107",-96.6918180161238,17.0241124212058
"1113","20108",-97.1429681105501,16.9205889225515
"1114","20109",-97.1645105175463,18.146150641994
"1115","20110",-97.5736590885333,17.1531580187592
"1116","20111",-98.0478319377054,16.5406997769416
"1117","20112",-96.5073594575502,16.766323521572
"1118","20113",-96.7961862164926,16.0359978315444
"1119","20114",-96.210611166418,17.2204093020073
"1120","20115",-96.6956173911886,16.9411419225034
"1121","20116",-96.6755232978549,18.0500755440103
"1122","20117",-96.7548205999498,15.9438454121433
"1123","20118",-96.5000628970079,16.8967256100535
"1124","20119",-97.4525818923881,17.2239742918886
"1125","20120",-96.2432410123525,17.2452801781602
"1126","20121",-97.3141743398723,17.5844207684013
"1127","20122",-95.9280301634412,16.4255074440762
"1128","20123",-96.9171774097747,16.8444190475758
"1129","20124",-95.1461775633392,16.357884532618
"1130","20125",-95.9623849016038,16.4144282521613
"1131","20126",-96.3830020110672,16.3073135293664
"1132","20127",-97.5810830392363,17.2823778289352
"1133","20128",-96.1749492155018,17.3514377728577
"1134","20129",-97.3836205149334,17.7254201236021
"1135","20130",-94.7405010881623,16.3375532859016
"1136","20131",-96.3020708190925,16.7809191479735
"1137","20132",-96.6641756777565,16.7499074455722
"1138","20133",-97.6919835384824,17.0769328053497
"1139","20134",-96.5351049362822,18.0696475404897
"1140","20135",-96.8852422845555,17.0928945041657
"1141","20136",-96.5071156549679,17.8202549317974
"1142","20137",-97.3677077362464,16.8580748159838
"1143","20138",-96.2646457851602,17.1808646819751
"1144","20139",-96.745200024323,17.9055688065236
"1145","20140",-97.314358162187,17.4170105073255
"1146","20141",-94.4702688384295,16.2327645785367
"1147","20142",-96.9361845223227,18.1952350356214
"1148","20143",-94.513058882781,16.3526759847839
"1149","20144",-97.2750789663664,17.3464902806183
"1150","20145",-96.595815349833,17.0263453133343
"1151","20146",-96.3801272273944,16.3734232229217
"1152","20147",-97.3340297664607,17.3633291411873
"1153","20148",-96.2019487350847,16.0933563451204
"1154","20149",-96.9058476546315,16.5141603047179
"1155","20150",-96.9281228487683,17.3721062200132
"1156","20151",-97.543522694263,17.89040846541
"1157","20152",-98.2633249733366,17.4763674304453
"1158","20153",-97.0452483102525,16.0506240982403
"1159","20154",-96.4537387407467,16.2893870755893
"1160","20155",-96.9560383390136,16.5919305730895
"1161","20156",-96.1370076532504,17.3738371888176
"1162","20157",-96.7574309053932,17.0953678103129
"1163","20158",-97.3659566944945,16.5032707772235
"1164","20159",-96.9696399630238,16.2044229348718
"1165","20160",-97.8688709577916,17.8067270803235
"1166","20161",-97.035799817023,17.3905281481895
"1167","20162",-96.5713928120505,16.7040543292429
"1168","20163",-96.9290342007858,18.153798370867
"1169","20164",-98.0915752151942,17.6891419558197
"1170","20165",-97.9721775177155,17.9544200713989
"1171","20166",-96.1236390392883,17.9146736631903
"1172","20167",-96.493287985351,16.2805806304258
"1173","20168",-98.2563238642302,16.377840765973
"1174","20169",-96.6424887355768,18.2576286116159
"1175","20170",-96.3349661968074,16.4015675459848
"1176","20171",-96.668033052318,18.1608393246412
"1177","20172",-97.5005516301583,17.3500083634734
"1178","20173",-96.4883805537802,17.4641137688478
"1179","20174",-96.7162034083977,16.9873185957913
"1180","20175",-96.7685661938177,17.5888999570906
"1181","20176",-97.2624159017794,17.7206086276204
"1182","20177",-96.9690141531645,17.7411071374394
"1183","20178",-96.759155481661,17.2379880345844
"1184","20179",-96.8074795525604,17.439181751862
"1185","20180",-98.3437906786967,16.5148712217865
"1186","20181",-97.6432764088487,18.0000052573732
"1187","20182",-96.5924157490335,17.8730071608808
"1188","20183",-98.3222207022642,17.5907076800781
"1189","20184",-96.092444036845,18.0285323198687
"1190","20185",-98.1634177677585,16.6417115050444
"1191","20186",-98.270715867294,17.8654067606819
"1192","20187",-96.7286699806193,18.0583383464649
"1193","20188",-97.9106760270102,16.4951458548978
"1194","20189",-95.9565483204575,17.328989706642
"1195","20190",-95.4970142447781,17.3183410615146
"1196","20191",-96.5073393915619,17.2792207562658
"1197","20192",-96.671654830375,16.8282587222805
"1198","20193",-96.7792465664483,17.3294413715638
"1199","20194",-96.1613497747711,16.8917775448476
"1200","20195",-97.3896520982115,17.277781493413
"1201","20196",-96.5393225979097,17.4009078532978
"1202","20197",-96.541524550846,16.953906723732
"1203","20198",-95.1121610087442,17.0540501995823
"1204","20199",-98.2902498580207,17.7643426305992
"1205","20200",-95.8910300042728,16.8746462435277
"1206","20201",-96.301727907458,17.3240121630907
"1207","20202",-97.116965463704,16.2092840265715
"1208","20203",-96.5457761309717,16.5684297411726
"1209","20204",-95.9179054475331,16.5114183653954
"1210","20205",-95.7912992327167,17.4932805775984
"1211","20206",-97.0392431764132,18.0443372237145
"1212","20207",-95.4208269454072,17.1320028559546
"1213","20208",-97.8558787709791,17.3376852000636
"1214","20209",-96.3131768857442,16.2466834564989
"1215","20210",-97.754874813404,17.426137796532
"1216","20211",-96.208802877567,16.1068526882552
"1217","20212",-96.0477307370214,17.4899198219927
"1218","20213",-97.3548278334639,16.3420821647274
"1219","20214",-96.6262397488658,17.6627121538606
"1220","20215",-97.2917893853288,17.4482988236149
"1221","20216",-96.218509552597,17.3186134212672
"1222","20217",-97.1710187526285,17.1163958748978
"1223","20218",-97.4300196001679,17.0774113218537
"1224","20219",-96.5977365288755,16.8945348941485
"1225","20220",-96.7624918761699,17.7396633540981
"1226","20221",-97.4157622332865,17.5872539509727
"1227","20222",-96.2799547283522,17.4419867675318
"1228","20223",-96.182149834065,17.4105131437429
"1229","20224",-97.2689834747038,17.5234280119365
"1230","20225",-97.8778591522523,16.4112307965488
"1231","20226",-96.2384762654684,16.8910179989398
"1232","20227",-96.8035637335636,17.1290428163548
"1233","20228",-96.9172768984155,18.2163476978653
"1234","20229",-97.1864676774083,16.5268674812654
"1235","20230",-98.123830873832,17.6318943370994
"1236","20231",-95.6897730020707,16.9378087768814
"1237","20232",-96.3625162368195,18.034227540187
"1238","20233",-96.4535025433383,16.8792956733134
"1239","20234",-96.9158918413491,18.1123440580303
"1240","20235",-96.4789281468651,16.453255240916
"1241","20236",-96.4039970331644,16.0405720857192
"1242","20237",-97.9037923511163,17.7375152247001
"1243","20238",-96.726067856823,16.6560541888784
"1244","20239",-97.6089576510111,17.3962960469646
"1245","20240",-97.8557814220251,17.2173589366263
"1246","20241",-96.8541813816562,16.6163787828852
"1247","20242",-98.2450284978936,17.3616849893624
"1248","20243",-96.6919236796582,16.8757456647549
"1249","20244",-97.0309088813612,18.1073983726482
"1250","20245",-98.0709515965699,17.8165457460429
"1251","20246",-96.1969662061961,17.1529735471247
"1252","20247",-96.4208821344752,17.3180471298115
"1253","20248",-95.0456091642413,16.2093049045744
"1254","20249",-96.868953352502,18.1411848129035
"1255","20250",-97.2629102912169,17.4225882971212
"1256","20251",-98.4213863243611,17.646892449566
"1257","20252",-97.4947821563168,17.1449941603121
"1258","20253",-96.3387832251346,15.971726120951
"1259","20254",-96.5252324736066,16.1213092983251
"1260","20255",-97.3711080056421,17.0039469689137
"1261","20256",-97.4295140906916,17.8050512656149
"1262","20257",-96.1507629879009,17.2458903074385
"1263","20258",-97.4735253912409,17.3066155121717
"1264","20259",-98.332128830816,17.682890076002
"1265","20260",-96.7042750034587,17.4338947267251
"1266","20261",-98.0194168143661,17.8867151113067
"1267","20262",-96.4564063555634,17.2001375563699
"1268","20263",-96.680137583644,16.166619360907
"1269","20264",-97.198221763881,17.6268044942298
"1270","20265",-94.4098093116935,16.6526456249883
"1271","20266",-96.0962265889294,15.9451637282638
"1272","20267",-96.5743870877281,17.3274723511198
"1273","20268",-96.7366061466324,16.5961899166649
"1274","20269",-97.6158729632542,17.0785415822742
"1275","20270",-97.1461792524489,17.7544367144562
"1276","20271",-96.9478639721389,16.7575514610377
"1277","20272",-97.4004981576659,16.2386506392808
"1278","20273",-97.0120802475096,16.9285667315756
"1279","20274",-97.2163587218447,16.9810552196578
"1280","20275",-95.7802224931568,16.9756613483043
"1281","20276",-96.7976815852441,17.9198705319398
"1282","20277",-97.0580934552427,16.5131273498847
"1283","20278",-96.4390541964816,18.2525124292666
"1284","20279",-96.4584256588249,16.0801672810125
"1285","20280",-96.2318386096879,17.3673920322855
"1286","20281",-97.2910545969159,17.3788629813501
"1287","20282",-95.5478273783334,16.2319282876209
"1288","20283",-97.3148913307996,17.8241861465255
"1289","20284",-96.5643592056931,16.7756319262533
"1290","20285",-98.1082681036325,16.4404620171726
"1291","20286",-98.010698980001,17.4422553194527
"1292","20287",-97.4460091592791,17.7536854030047
"1293","20288",-96.3534082472829,17.3481141375868
"1294","20289",-96.7446574836212,16.4309549057829
"1295","20290",-98.1326155104773,17.7762959524543
"1296","20291",-96.790025726961,16.1702463075682
"1297","20292",-96.8902338828626,16.9820461039647
"1298","20293",-96.7337478572429,17.1636634323517
"1299","20294",-96.873606124211,17.3097456715725
"1300","20295",-96.8066052246814,16.8180109669205
"1301","20296",-96.5216230841138,17.5217117275872
"1302","20297",-97.471281090974,17.0075393319771
"1303","20298",-96.2949062192972,16.9687967381199
"1304","20299",-96.2171607937421,17.1250874382618
"1305","20300",-98.0836710873133,16.6774867959588
